source_segment,country,state_province,city,facility_type,refinery_name_raw,refinery_name_clean,company_raw,company_clean,site_id,latitude,longitude,capacity_bpd_raw,capacity_m3_day_raw,peak_capacity_bpd,approx_nelson_complexity_proxy,complexity_confidence,status_raw,link_raw,flags,cat_cracking_fresh_feed_bpd,cat_cracking_recycled_feed_bpd,cat_hydrocracking_distillate_bpd,cat_hydrocracking_gas_oil_bpd,cat_hydrocracking_residual_bpd,cat_reforming_high_pressure_bpd,cat_reforming_low_pressure_bpd,vacuum_distillation_bpd,thermal_cracking_delayed_coking_bpd,thermal_cracking_fluid_coking_bpd,thermal_cracking_visbreaking_bpd,thermal_cracking_other_bpd,alkylates_bpd,isomerization_isobutane_bpd,isomerization_isopentane_isohexane_bpd,isomerization_isooctane_bpd,desulfurization_diesel_bpd,desulfurization_naphtha_reformer_feed_bpd,desulfurization_gasoline_bpd,desulfurization_heavy_gas_oil_bpd,desulfurization_kerosene_jet_bpd,desulfurization_other_distillate_bpd,desulfurization_other_bpd,desulfurization_residual_bpd,fuels_solvent_deasphalting_bpd,asphalt_road_oil_bpd,aromatics_bpd,lubricants_bpd,petcoke_market_bpd,hydrogen_mmcfd,sulfur_short_tons_per_day
international_geo_like,Brazil,Sao Paulo,Paulinia,Refinery,Petrobras REPLAN Paulinia Refinery,petrobras-replan-paulinia-refinery,,,brazil|sao-paulo|petrobras-replan-paulinia-refinery,-22.72756,-47.12836,360000.0,57235.0,360000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Brazil,Sao Paulo,Sao Jose dos Campos,Refinery,Petrobras REVAP (Henrique Lage) Sao Jose dos Campos Refinery,petrobras-revap-henrique-lage-sao-jose-dos-campos-refinery,,,brazil|sao-paulo|petrobras-revap-henrique-lage-sao-jose-dos-campos-refinery,-23.19085,-45.82072,226000.0,35931.0,226000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Brazil,Sao Paulo,Cubatao,Refinery,Petrobras RPBC (Pres. Bernardes) Cubatao Refinery,petrobras-rpbc-pres-bernardes-cubatao-refinery,,,brazil|sao-paulo|petrobras-rpbc-pres-bernardes-cubatao-refinery,-23.86779,-46.43462,170000.0,27028.0,170000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Bulgaria,Burgas,Burgas,Refinery,LUKEOIL Neftokhim Burgas Refinery Bulgaria,lukeoil-neftokhim-burgas-refinery-bulgaria,LUKOIL Neftochim Burgas AD,lukoil-neftochim-burgas-ad,bulgaria|burgas|lukeoil-neftokhim-burgas-refinery-bulgaria,42.5403,27.32689,208000.0,33100.0,208000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Chile,VIII Region del Bio - Bio,Concepción,Refinery,Empresa Nacional de Petroleo Bio-Bio Refinery,empresa-nacional-de-petroleo-bio-bio-refinery,,,chile|viii-region-del-bio-bio|empresa-nacional-de-petroleo-bio-bio-refinery,-36.77918,-73.12513,113400.0,18029.0,113400.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Anhui,Anqing,Refinery,SINOPEC Anqing Company Refinery,sinopec-anqing-company-refinery,,,china|anhui|sinopec-anqing-company-refinery,30.5286,117.01962,110000.0,17489.0,110000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Beijing,Beijing,Refinery,SINOPEC Beijing Yanshan Company Refinery,sinopec-beijing-yanshan-company-refinery,,,china|beijing|sinopec-beijing-yanshan-company-refinery,39.91116,116.18633,165000.0,26233.0,165000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Gansu,Lanzhou,Refinery,CNCP (PetroChina) Lanzhou Refinery,cncp-petrochina-lanzhou-refinery,,,china|gansu|cncp-petrochina-lanzhou-refinery,36.12593,103.60818,112000.0,17807.0,112000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Guangdong,Dongguan,Refinery,SINOPEC CPCC Guangzhou Branch Refinery,sinopec-cpcc-guangzhou-branch-refinery,,,china|guangdong|sinopec-cpcc-guangzhou-branch-refinery,22.7486,113.67684,150000.0,23848.0,150000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Guangdong,Maoming,Refinery,SINOPEC Maoming Company Refinery,sinopec-maoming-company-refinery,,,china|guangdong|sinopec-maoming-company-refinery,21.82415,110.84483,265000.0,42132.0,265000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Heilongjiang,Daqing,Refinery,CNCP (PetroChina) Daqing Petrochemical Refinery,cncp-petrochina-daqing-petrochemical-refinery,,,china|heilongjiang|cncp-petrochina-daqing-petrochemical-refinery,46.56157,124.82719,122000.0,19396.0,122000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Henan,Luoyang,Refinery,SINOPEC Luoyang Company,sinopec-luoyang-company,,,china|henan|sinopec-luoyang-company,34.70053,112.51956,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Hubei,Jingmen,Refinery,SINOPEC Jingmen Company,sinopec-jingmen-company,,,china|hubei|sinopec-jingmen-company,30.97807,112.1857,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Hunan,Yueyang,Refinery,SINOPEC CPCC Changling Company Refinery,sinopec-cpcc-changling-company-refinery,,,china|hunan|sinopec-cpcc-changling-company-refinery,29.37263,113.16294,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Jiangsu,Nanjing,Refinery,SINOPEC Jinling Company Refinery,sinopec-jinling-company-refinery,,,china|jiangsu|sinopec-jinling-company-refinery,32.26196,118.78811,265000.0,42132.0,265000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Jilin,Jilin,Refinery,CNCP (PetroChina) Jilin Chemical Refinery,cncp-petrochina-jilin-chemical-refinery,,,china|jilin|cncp-petrochina-jilin-chemical-refinery,43.96765,126.48232,115000.0,18284.0,115000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Liaoning,Dalian,Refinery,CNCP (PetroChina) Dalian Petrochemical Refinery,cncp-petrochina-dalian-petrochemical-refinery,,,china|liaoning|cncp-petrochina-dalian-petrochemical-refinery,39.0206,121.81665,144000.0,22894.0,144000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Liaoning,Fushun,Refinery,CNCP (PetroChina) Fushun Petrochemical Refinery,cncp-petrochina-fushun-petrochemical-refinery,,,china|liaoning|cncp-petrochina-fushun-petrochemical-refinery,41.83474,124.03889,186000.0,29572.0,186000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Liaoning,Jinzhou,Refinery,CNCP (PetroChina) Jinxi Refinery,cncp-petrochina-jinxi-refinery,,,china|liaoning|cncp-petrochina-jinxi-refinery,40.834,121.04504,112000.0,17807.0,112000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Liaoning,Jinzhou,Refinery,CNCP (PetroChina) Jinzhou Petrochemical Refinery,cncp-petrochina-jinzhou-petrochemical-refinery,,,china|liaoning|cncp-petrochina-jinzhou-petrochemical-refinery,41.05163,120.98251,112000.0,17807.0,112000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Liaoning,Dalian,Refinery,WEPEC Dalain Refinery,wepec-dalain-refinery,,,china|liaoning|wepec-dalain-refinery,38.98856,121.85343,200000.0,31797.0,200000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Shandong,Zibo,Refinery,SINOPEC Qilu Company Refinery,sinopec-qilu-company-refinery,,,china|shandong|sinopec-qilu-company-refinery,36.76551,118.05707,195000.0,31002.0,195000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Shanghai,Shanghai,Refinery,SINOPEC Shanghai Gaoqiao Oil Refinery,sinopec-shanghai-gaoqiao-oil-refinery,,,china|shanghai|sinopec-shanghai-gaoqiao-oil-refinery,31.46353,121.40325,220000.0,34977.0,220000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Tianjin,Tianjin,Refinery,SINOPEC Tianjin Company Refinery,sinopec-tianjin-company-refinery,,,china|tianjin|sinopec-tianjin-company-refinery,38.97571,117.73339,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Xinjiang Uygur,Karamay,Refinery,CNCP (PetroChina) Dushanzi Refinery,cncp-petrochina-dushanzi-refinery,,,china|xinjiang-uygur|cncp-petrochina-dushanzi-refinery,44.36397,84.8638,120000.0,19078.0,120000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Xinjiang Uygur,Urumqi,Refinery,CNCP (PetroChina) Urumqi Petrochemical,cncp-petrochina-urumqi-petrochemical,,,china|xinjiang-uygur|cncp-petrochina-urumqi-petrochemical,43.74638,87.65048,101000.0,16058.0,101000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,China,Zhejiang,Ningbo,Refinery,SINOPEC Zhenhai Refinery,sinopec-zhenhai-refinery,,,china|zhejiang|sinopec-zhenhai-refinery,29.98097,121.66684,345000.0,54851.0,345000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Colombia,Santander,Barrancabermeja,Refinery,Ecopetrol Barrancabaermeja-Santander Refinery,ecopetrol-barrancabaermeja-santander-refinery,Ecopetrol S.A.,ecopetrol-s-a,colombia|santander|ecopetrol-barrancabaermeja-santander-refinery,7.07202,-73.87823,250000.0,39750.0,250000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Croatia,Primorsko-Goranska,Urinj,Refinery,INA Group Rijeka Refinery Croatia,ina-group-rijeka-refinery-croatia,INA Industrija Nafte d.d.,ina-industrija-nafte-d-d,croatia|primorsko-goranska|ina-group-rijeka-refinery-croatia,45.28288,14.5352,102000.0,16217.0,102000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Cuba,Ciudad de la Habana,Havana,Refinery,Cupet Nico Lopez Refinery,cupet-nico-lopez-refinery,,,cuba|ciudad-de-la-habana|cupet-nico-lopez-refinery,23.13651,-82.32186,122000.0,19396.0,122000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Cuba,Santiago de Cuba,Santiago de Cuba,Refinery,Cupet Hermanos Diaz Refinery,cupet-hermanos-diaz-refinery,,,cuba|santiago-de-cuba|cupet-hermanos-diaz-refinery,20.00581,-75.87273,102500.0,16296.0,102500.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Czech Republic,Ustecky,Litvinov,Refinery,Ceska Rafinerska Litvinov Refinery,ceska-rafinerska-litvinov-refinery,,,czech-republic|ustecky|ceska-rafinerska-litvinov-refinery,50.56326,13.6123,110000.0,17500.0,110000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Denmark,Zealand,Kalundborg,Refinery,StatOil Kalundborg Refinery,statoil-kalundborg-refinery,,,denmark|zealand|statoil-kalundborg-refinery,55.65622,11.0964,110000.0,17489.0,110000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Egypt,Al Iskandariyah,Alexandria,Refinery,Alexandria Petroleum Company El Mex Refinery,alexandria-petroleum-company-el-mex-refinery,,,egypt|al-iskandariyah|alexandria-petroleum-company-el-mex-refinery,31.04917,29.67108,115000.0,18284.0,115000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Egypt,Al Iskandariyah,Alexandria,Refinery,MIDOR Alexandria Refinery,midor-alexandria-refinery,,,egypt|al-iskandariyah|midor-alexandria-refinery,31.0983,29.86311,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Egypt,Al Qalyubiyah,Cairo,Refinery,Cairo Petroleum Refining Company Mostorod Refinery,cairo-petroleum-refining-company-mostorod-refinery,,,egypt|al-qalyubiyah|cairo-petroleum-refining-company-mostorod-refinery,30.14276,31.29882,145000.0,23053.0,145000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Finland,Southern Finland,Eastern Uusimaa,Refinery,Fortum Oyj Porvoo Refinery,fortum-oyj-porvoo-refinery,,,finland|southern-finland|fortum-oyj-porvoo-refinery,60.31073,25.53548,160000.0,25438.0,160000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Bouches-du-Rhone,Martigues,Refinery,BP Lavera Marseilles Refinery,bp-lavera-marseilles-refinery,,,france|bouches-du-rhone|bp-lavera-marseilles-refinery,43.39076,5.00396,220000.0,34977.0,220000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Bouches-du-Rhone,Fos-sur-Mer,Refinery,ExxonMobil Fos-sur-Mer Refinery,exxonmobil-fos-sur-mer-refinery,,,france|bouches-du-rhone|exxonmobil-fos-sur-mer-refinery,43.45032,4.9243,140000.0,22258.0,140000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Bouches-du-Rhone,Chateauneuf-les-Martigues,Refinery,Total Provence Marseilles Refinery,total-provence-marseilles-refinery,,,france|bouches-du-rhone|total-provence-marseilles-refinery,43.39586,5.10314,155000.0,24643.0,155000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Loire-Atlantique,Loire-Atlantique,Refinery,Total Donges Refinery,total-donges-refinery,,,france|loire-atlantique|total-donges-refinery,47.31425,-2.07209,231000.0,36726.0,231000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Nord,Dunkerque,Refinery,Total Flandres Mardyck Refinery France,total-flandres-mardyck-refinery-france,,,france|nord|total-flandres-mardyck-refinery-france,51.02159,2.25818,160000.0,25438.0,160000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Rhone,Rhone,Refinery,Total Feyzin Refinery,total-feyzin-refinery,,,france|rhone|total-feyzin-refinery,45.67007,4.84185,119000.0,18919.0,119000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Seine-Maritime,Seine-Maritime,Refinery,ExxonMobil Port Jerome-Gravenchon Refinery,exxonmobil-port-jerome-gravenchon-refinery,,,france|seine-maritime|exxonmobil-port-jerome-gravenchon-refinery,49.475,0.55077,270000.0,42926.0,270000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,France,Seine-Maritime,Seine-Maritime,Refinery,Total Gonfreville lOrcher Refinery,total-gonfreville-lorcher-refinery,,,france|seine-maritime|total-gonfreville-lorcher-refinery,49.4868,0.24086,343000.0,54533.0,343000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Baden-Wurttemberg,Karlsruhe,Refinery,Shell/ExxonMobil/Ruhr Oel/Conoco Karlsruhe Refinery,shell-exxonmobil-ruhr-oel-conoco-karlsruhe-refinery,,,germany|baden-wurttemberg|shell-exxonmobil-ruhr-oel-conoco-karlsruhe-refinery,49.05895,8.32988,285000.0,45311.0,285000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Bavaria,Oberbayern,Refinery,Bayernoil Ingolstadt Refinery,bayernoil-ingolstadt-refinery,,,germany|bavaria|bayernoil-ingolstadt-refinery,48.74925,11.4843,262000.0,41655.0,262000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Bavaria,Oberbayern,Refinery,ExxonMobile Ingolstadt Refinery,exxonmobile-ingolstadt-refinery,,,germany|bavaria|exxonmobile-ingolstadt-refinery,48.78943,11.47254,106000.0,16853.0,106000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Brandenburg,Brandenburg,Refinery,PCK Raffinerie GmbH Schwedt Refinery,pck-raffinerie-gmbh-schwedt-refinery,,,germany|brandenburg|pck-raffinerie-gmbh-schwedt-refinery,53.09652,14.2352,210000.0,33387.0,210000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Hamburg,Hamburg,Refinery,Shell Elbe MineralÃ?lwerke Hamburg-Harburg Refinery,shell-elbe-mineral-lwerke-hamburg-harburg-refinery,,,germany|hamburg|shell-elbe-mineral-lwerke-hamburg-harburg-refinery,53.4866,9.97071,110000.0,17489.0,110000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Lower Saxony,Weser-Ems,Refinery,Louis Dreyfus Group Wilhelmshaven Refinery,louis-dreyfus-group-wilhelmshaven-refinery,,,germany|lower-saxony|louis-dreyfus-group-wilhelmshaven-refinery,53.54677,8.15151,220000.0,34977.0,220000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,North Rhine-Westphalia,Munster,Refinery,Ruhr Oel (BP/PDVSA) Gelsenkirchen Horst Refinery,ruhr-oel-bp-pdvsa-gelsenkirchen-horst-refinery,,,germany|north-rhine-westphalia|ruhr-oel-bp-pdvsa-gelsenkirchen-horst-refinery,51.53767,7.04736,246000.0,39111.0,246000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,North Rhine-Westphalia,Cologne,Refinery,Shell Rheinland Werk Godorf Cologne Refinery,shell-rheinland-werk-godorf-cologne-refinery,,,germany|north-rhine-westphalia|shell-rheinland-werk-godorf-cologne-refinery,50.8608,6.98656,162000.0,25756.0,162000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Saxony,Leipzig,Refinery,Dow Chemical Buna SOW Leuna Refinery,dow-chemical-buna-sow-leuna-refinery,,,germany|saxony|dow-chemical-buna-sow-leuna-refinery,51.19185,12.35685,222000.0,35295.0,222000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Germany,Saxony-Anhalt,Halle,Refinery,TOTAL Raffinerie Mitteldeutschland Spergau Refinery,total-raffinerie-mitteldeutschland-spergau-refinery,,,germany|saxony-anhalt|total-raffinerie-mitteldeutschland-spergau-refinery,51.28805,11.99325,227000.0,36090.0,227000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Greece,Attica,Attica,Refinery,Hellenic Petroleum Aspropyrgos Refinery Greece,hellenic-petroleum-aspropyrgos-refinery-greece,Hellenic Petroleum,hellenic-petroleum,greece|attica|hellenic-petroleum-aspropyrgos-refinery-greece,38.0329,23.604,135000.0,21463.0,135000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Greece,Attica,Attica,Refinery,Hellenic Petroleum Elefsina Refinery,hellenic-petroleum-elefsina-refinery,Hellenic Petroleum,hellenic-petroleum,greece|attica|hellenic-petroleum-elefsina-refinery,38.04497,23.50778,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Greece,Corinth,Corinth,Refinery,Motor Oil Hellas Corinth Refinery,motor-oil-hellas-corinth-refinery,,,greece|corinth|motor-oil-hellas-corinth-refinery,37.9185,23.0752,100000.0,15899.0,100000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,Hungary,Fejer,Százhalombatta,Refinery,Mol Szazhalombatta Refinery,mol-szazhalombatta-refinery,,,hungary|fejer|mol-szazhalombatta-refinery,47.28644,18.89803,161000.0,25597.0,161000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Andhra Pradesh,Vishakhapatnam,Refinery,HPCL Visakhapatnam Refinery India,hpcl-visakhapatnam-refinery-india,Hindustan Petroleum Corporation,hindustan-petroleum-corporation,india|andhra-pradesh|hpcl-visakhapatnam-refinery-india,17.7048,83.24465,150000.0,23848.0,150000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Bihar,Begusarai Barauni,Refinery,IOCL Barauni Refinery,iocl-barauni-refinery,IOCL,iocl,india|bihar|iocl-barauni-refinery,25.42778,86.06001,116000.0,18442.0,116000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Gujarat,Vadinar in Jamnagar,Refinery,Essar Oil Refinery India,essar-oil-refinery-india,Essar Energy,essar-energy,india|gujarat|essar-oil-refinery-india,22.32912,69.74739,240000.0,38157.0,240000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Gujarat,Koyali near Vadodara,Refinery,IOCL Gujarat Koyali Refinery,iocl-gujarat-koyali-refinery,IOCL,iocl,india|gujarat|iocl-gujarat-koyali-refinery,22.37425,73.11948,170000.0,27028.0,170000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Gujarat,West of Jamnagar,Refinery,RPL (Reliance Petroleum Limited) Jamnagar Refinery India,rpl-reliance-petroleum-limited-jamnagar-refinery-india,Reliance Industries,reliance-industries,india|gujarat|rpl-reliance-petroleum-limited-jamnagar-refinery-india,22.34516,69.8596,660000.0,104931.0,660000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Haryana,Baholi Village Panipat,Refinery,IOCL Panipat Refinery,iocl-panipat-refinery,IOCL,iocl,india|haryana|iocl-panipat-refinery,29.47308,76.87831,240000.0,38157.0,240000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Karnataka,Mangaluru,Refinery,MRPL (Mangalore Refinery and Petrochemicals Ltd.) Refinery India,mrpl-mangalore-refinery-and-petrochemicals-ltd-refinery-india,,,india|karnataka|mrpl-mangalore-refinery-and-petrochemicals-ltd-refinery-india,12.9869,74.84739,190000.0,30208.0,190000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Kerala,Kochi,Refinery,BPCL Kochi Refineries Ltd (KRL),bpcl-kochi-refineries-ltd-krl,Bharat Petroleum Corporation Ltd.,bharat-petroleum-corporation-ltd,india|kerala|bpcl-kochi-refineries-ltd-krl,9.9722,76.378,146000.0,23212.0,146000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Madhya Pradesh,Bina,Refinery,Bharat Oman Refinery (BORL) India,bharat-oman-refinery-borl-india,,,india|madhya-pradesh|bharat-oman-refinery-borl-india,24.248,78.153,120000.0,19200.0,120000.0,,,Operating Fully,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Maharashtra,Mahul Mumbai,Refinery,BPCL Mumbai Refinery,bpcl-mumbai-refinery,Bharat Petroleum Corporation,bharat-petroleum-corporation,india|maharashtra|bpcl-mumbai-refinery,19.01682,72.89415,135000.0,21463.0,135000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Maharashtra,Mahul Mumbai,Refinery,HPCL Mumbai Refinery,hpcl-mumbai-refinery,Hindustan Petroleum Corporation,hindustan-petroleum-corporation,india|maharashtra|hpcl-mumbai-refinery,19.01794,72.90321,107000.0,17012.0,107000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
international_geo_like,India,Maharashtra,Uran,Refinery,ONGC Uran Refinery,ongc-uran-refinery,ONGC,ongc,india|maharashtra|ongc-uran-refinery,18.86525,72.92784,320000.0,50876.0,320000.0,,,,,international_geo_like_segment|major_refinery|missing_link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
